#taskLabel	taskNamespace	taskType	nCores	memMb	priority	isForceLocal	dependencies	cwd	command
getChromDepth_sample000_catChromDepth		command	1	2048	0	1	getChromDepth_sample000_estimateChromDepth_005_6,getChromDepth_sample000_estimateChromDepth_004_5,getChromDepth_sample000_estimateChromDepth_077_GL000212_1,getChromDepth_sample000_estimateChromDepth_072_GL000205_1,getChromDepth_sample000_estimateChromDepth_019_20,getChromDepth_sample000_estimateChromDepth_066_GL000213_1,getChromDepth_sample000_estimateChromDepth_078_GL000222_1,getChromDepth_sample000_estimateChromDepth_073_GL000219_1,getChromDepth_sample000_estimateChromDepth_064_GL000218_1,getChromDepth_sample000_estimateChromDepth_076_GL000195_1,getChromDepth_sample000_estimateChromDepth_012_13,getChromDepth_sample000_estimateChromDepth_058_GL000191_1,getChromDepth_sample000_estimateChromDepth_054_GL000233_1_to_055_GL000204_1,getChromDepth_sample000_estimateChromDepth_074_GL000224_1,getChromDepth_sample000_estimateChromDepth_000_1,getChromDepth_sample000_estimateChromDepth_001_2,getChromDepth_sample000_estimateChromDepth_065_GL000220_1,getChromDepth_sample000_estimateChromDepth_021_22,getChromDepth_sample000_estimateChromDepth_020_21,getChromDepth_sample000_estimateChromDepth_079_GL000200_1,getChromDepth_sample000_estimateChromDepth_069_GL000217_1,getChromDepth_sample000_estimateChromDepth_015_16,getChromDepth_sample000_estimateChromDepth_062_GL000221_1,getChromDepth_sample000_estimateChromDepth_050_GL000243_1_to_053_GL000237_1,getChromDepth_sample000_estimateChromDepth_007_8,getChromDepth_sample000_estimateChromDepth_014_15,getChromDepth_sample000_estimateChromDepth_022_X,getChromDepth_sample000_estimateChromDepth_071_GL000215_1,getChromDepth_sample000_estimateChromDepth_011_12,getChromDepth_sample000_estimateChromDepth_080_GL000193_1,getChromDepth_sample000_estimateChromDepth_075_GL000223_1,getChromDepth_sample000_estimateChromDepth_002_3,getChromDepth_sample000_estimateChromDepth_032_GL000201_1_to_036_GL000203_1,getChromDepth_sample000_estimateChromDepth_008_9,getChromDepth_sample000_estimateChromDepth_006_7,getChromDepth_sample000_estimateChromDepth_081_GL000194_1,getChromDepth_sample000_estimateChromDepth_070_GL000216_1,getChromDepth_sample000_estimateChromDepth_059_GL000227_1,getChromDepth_sample000_estimateChromDepth_037_GL000246_1_to_041_GL000244_1,getChromDepth_sample000_estimateChromDepth_061_GL000214_1,getChromDepth_sample000_estimateChromDepth_016_17,getChromDepth_sample000_estimateChromDepth_068_GL000199_1,getChromDepth_sample000_estimateChromDepth_082_GL000225_1,getChromDepth_sample000_estimateChromDepth_060_GL000228_1,getChromDepth_sample000_estimateChromDepth_010_11,getChromDepth_sample000_estimateChromDepth_024_MT_to_031_GL000235_1,getChromDepth_sample000_estimateChromDepth_046_GL000206_1_to_049_GL000241_1,getChromDepth_sample000_estimateChromDepth_003_4,getChromDepth_sample000_estimateChromDepth_013_14,getChromDepth_sample000_estimateChromDepth_067_GL000211_1,getChromDepth_sample000_estimateChromDepth_017_18,getChromDepth_sample000_estimateChromDepth_083_GL000192_1,getChromDepth_sample000_estimateChromDepth_023_Y,getChromDepth_sample000_estimateChromDepth_056_GL000198_1_to_057_GL000208_1,getChromDepth_sample000_estimateChromDepth_042_GL000238_1_to_045_GL000232_1,getChromDepth_sample000_estimateChromDepth_009_10,getChromDepth_sample000_estimateChromDepth_018_19,getChromDepth_sample000_estimateChromDepth_063_GL000209_1		/apps/lab/miket/manta/0.29.5/libexec/cat.py --output /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_000_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_001_2 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_002_3 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_003_4 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_004_5 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_005_6 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_006_7 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_007_8 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_008_9 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_009_10 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_010_11 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_011_12 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_012_13 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_013_14 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_014_15 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_015_16 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_016_17 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_017_18 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_018_19 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_019_20 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_020_21 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_021_22 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_022_X /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_023_Y /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_024_MT_to_031_GL000235_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_032_GL000201_1_to_036_GL000203_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_037_GL000246_1_to_041_GL000244_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_042_GL000238_1_to_045_GL000232_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_046_GL000206_1_to_049_GL000241_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_050_GL000243_1_to_053_GL000237_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_054_GL000233_1_to_055_GL000204_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_056_GL000198_1_to_057_GL000208_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_058_GL000191_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_059_GL000227_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_060_GL000228_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_061_GL000214_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_062_GL000221_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_063_GL000209_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_064_GL000218_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_065_GL000220_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_066_GL000213_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_067_GL000211_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_068_GL000199_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_069_GL000217_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_070_GL000216_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_071_GL000215_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_072_GL000205_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_073_GL000219_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_074_GL000224_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_075_GL000223_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_076_GL000195_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_077_GL000212_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_078_GL000222_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_079_GL000200_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_080_GL000193_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_081_GL000194_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_082_GL000225_1 /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt.tmpdir/chromDepth.txt.000.txt_083_GL000192_1
getChromDepth_mergeChromDepth		command	1	2048	0	1	getChromDepth_sample000_catChromDepth		/apps/lab/miket/manta/0.29.5/libexec/mergeChromDepth.py --out /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --in /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir/chromDepth.txt.000.txt
getChromDepth_rmTmpDir		command	1	2048	0	1	getChromDepth_mergeChromDepth		rm -rf /PHShome/hw878/Software/Manta/workspace/chromDepth.txt.tmpdir
makeGraphTmpDir		command	1	2048	0	1	getChromDepth_mergeChromDepth,getAlignmentStats_mergeStats		mkdir -p /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir
makeLocusGraph_chromId_000_1_0000		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0000.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:1-11869078 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0001		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0001.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:11869079-23738156 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0002		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0002.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:23738157-35607234 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0003		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0003.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:35607235-47476312 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0004		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0004.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:47476313-59345389 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0005		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0005.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:59345390-71214466 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0006		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0006.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:71214467-83083543 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0007		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0007.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:83083544-94952620 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0008		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0008.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:94952621-106821697 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0009		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0009.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:106821698-118690774 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0010		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0010.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:118690775-130559851 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0011		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0011.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:130559852-142428928 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0012		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0012.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:142428929-154298005 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0013		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0013.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:154298006-166167082 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0014		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0014.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:166167083-178036159 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0015		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0015.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:178036160-189905236 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_000_1_0016		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_000_1_0016.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 1:189905237-201774313 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
